Order ID,Product,Cost,Quantity Ordered, Price Each ,Order Date,Purchase Address,City,State,Zip,Total Price
178540,Lightning Charging Cable,13.455,5,14.95,4/19/2021,237 Cherry St,San Francisco,CA,94016,74.75
178541,USB-C Charging Cable,10.755,1,11.95,4/17/2021,574 Lincoln St,Portland,OR,97035,11.95
178542,34in Ultrawide Monitor,341.991,5,379.99,4/7/2021,495 Lake St,Portland,OR,97035,1899.95
178543,AA Batteries (4-pack),3.456,1,3.84,4/5/2021,558 1st St,San Francisco,CA,94016,3.84
178544,USB-C Charging Cable,10.755,4,11.95,4/21/2021,602 River St,Austin,TX,73301,47.8
178545,Lightning Charging Cable,13.455,2,14.95,4/8/2021,81 Lincoln St,Portland,OR,97035,29.9
178546,Wired Headphones,10.791,5,11.99,4/5/2021,538 Spruce St,Boston,MA,2215,59.95
178547,27in FHD Monitor,134.991,2,149.99,4/21/2021,561 Lincoln St,Seattle,WA,98101,299.98
178548,34in Ultrawide Monitor,341.991,4,379.99,4/12/2021,773 Dogwood St,New York City,NY,10001,1519.96
178549,Wired Headphones,10.791,2,11.99,4/5/2021,292 Chestnut St,Portland,ME,4101,23.98
178550,Google Phone,540,3,600,4/17/2021,714 Willow St,San Francisco,CA,94016,1800
178551,Wired Headphones,10.791,5,11.99,4/11/2021,748 Hickory St,Los Angeles,CA,90001,59.95
178552,Apple Airpods Headphones,135,5,150,4/16/2021,11 Highland St,Seattle,WA,98101,750
178553,Wired Headphones,10.791,5,11.99,4/30/2021,175 Cherry St,Portland,OR,97035,59.95
178554,Lightning Charging Cable,13.455,4,14.95,4/16/2021,467 7th St,San Francisco,CA,94016,59.8
178555,Wired Headphones,10.791,1,11.99,4/10/2021,787 Elm St,Los Angeles,CA,90001,11.99
178556,Bose SoundSport Headphones,89.991,5,99.99,4/10/2021,664 Washington St,Los Angeles,CA,90001,499.95
178557,AAA Batteries (4-pack),2.691,5,2.99,4/29/2021,937 Sunset St,Seattle,WA,98101,14.95
178558,27in FHD Monitor,134.991,5,149.99,4/27/2021,425 Madison St,Portland,OR,97035,749.95
178559,20in Monitor,98.991,5,109.99,4/13/2021,24 Willow St,San Francisco,CA,94016,549.95
178560,Vareebadd Phone,360,4,400,4/27/2021,986 12th St,Seattle,WA,98101,1600
178561,34in Ultrawide Monitor,341.991,5,379.99,4/30/2021,410 North St,Portland,OR,97035,1899.95
178562,Apple Airpods Headphones,135,2,150,4/22/2021,158 Walnut St,Los Angeles,CA,90001,300
178563,AAA Batteries (4-pack),2.691,1,2.99,4/8/2021,195 Church St,Austin,TX,73301,2.99
178564,Flatscreen TV,270,5,300,4/4/2021,38 10th St,Boston,MA,2215,1500
178565,USB-C Charging Cable,10.755,2,11.95,4/14/2021,145 South St,San Francisco,CA,94016,23.9
178566,AA Batteries (4-pack),3.456,2,3.84,4/15/2021,260 Hickory St,New York City,NY,10001,7.68
178567,Flatscreen TV,270,2,300,4/27/2021,267 9th St,Atlanta,GA,30301,600
178568,Apple Airpods Headphones,135,2,150,4/30/2021,95 2nd St,Seattle,WA,98101,300
178569,USB-C Charging Cable,10.755,4,11.95,4/21/2021,636 Cedar St,Portland,OR,97035,47.8
178570,27in 4K Gaming Monitor,350.991,1,389.99,4/5/2021,123 Lakeview St,San Francisco,CA,94016,389.99
178571,34in Ultrawide Monitor,341.991,4,379.99,4/18/2021,253 Jefferson St,Boston,MA,2215,1519.96
178572,USB-C Charging Cable,10.755,3,11.95,4/21/2021,177 Pine St,San Francisco,CA,94016,35.85
178572,27in 4K Gaming Monitor,350.991,3,389.99,4/21/2021,177 Pine St,San Francisco,CA,94016,1169.97
178573,ThinkPad Laptop,899.991,4,999.99,4/14/2021,929 Spruce St,Dallas,TX,75001,3999.96
178574,Wired Headphones,10.791,5,11.99,4/14/2021,879 Ridge St,Boston,MA,2215,59.95
178575,Lightning Charging Cable,13.455,3,14.95,4/20/2021,331 14th St,San Francisco,CA,94016,44.85
178576,AAA Batteries (4-pack),2.691,5,2.99,4/26/2021,576 Chestnut St,Los Angeles,CA,90001,14.95
178577,20in Monitor,98.991,4,109.99,4/6/2021,485 Highland St,Dallas,TX,75001,439.96
178578,AAA Batteries (4-pack),2.691,5,2.99,4/29/2021,27 11th St,San Francisco,CA,94016,14.95
178579,Bose SoundSport Headphones,89.991,2,99.99,4/7/2021,561 11th St,Atlanta,GA,30301,199.98
178580,Wired Headphones,10.791,5,11.99,4/11/2021,902 11th St,Portland,OR,97035,59.95
178581,Wired Headphones,10.791,4,11.99,4/19/2021,935 7th St,New York City,NY,10001,47.96
178582,AAA Batteries (4-pack),2.691,5,2.99,4/19/2021,168 Jefferson St,Atlanta,GA,30301,14.95
178583,AAA Batteries (4-pack),2.691,1,2.99,4/9/2021,193 2nd St,San Francisco,CA,94016,2.99
178584,Macbook Pro Laptop,1530,2,1700,4/30/2021,969 10th St,Portland,OR,97035,3400
178585,Apple Airpods Headphones,135,1,150,4/5/2021,211 Highland St,New York City,NY,10001,150
178586,20in Monitor,98.991,2,109.99,4/23/2021,479 9th St,Los Angeles,CA,90001,219.98
178587,AA Batteries (4-pack),3.456,1,3.84,4/26/2021,424 1st St,Dallas,TX,75001,3.84
178588,USB-C Charging Cable,10.755,1,11.95,4/3/2021,382 Dogwood St,Austin,TX,73301,11.95
178589,27in 4K Gaming Monitor,350.991,1,389.99,4/2/2021,390 Ridge St,Seattle,WA,98101,389.99
178590,27in FHD Monitor,134.991,2,149.99,4/6/2021,125 River St,Boston,MA,2215,299.98
178591,Bose SoundSport Headphones,89.991,4,99.99,4/7/2021,987 Lincoln St,Seattle,WA,98101,399.96
178592,iPhone,630,3,700,4/5/2021,54 Spruce St,New York City,NY,10001,2100
178593,AAA Batteries (4-pack),2.691,5,2.99,4/7/2021,516 10th St,San Francisco,CA,94016,14.95
178594,AAA Batteries (4-pack),2.691,2,2.99,4/1/2021,532 Pine St,San Francisco,CA,94016,5.98
178595,Lightning Charging Cable,13.455,3,14.95,4/30/2021,176 Sunset St,San Francisco,CA,94016,44.85
178596,Lightning Charging Cable,13.455,5,14.95,4/17/2021,937 Elm St,San Francisco,CA,94016,74.75
178597,27in 4K Gaming Monitor,350.991,3,389.99,4/25/2021,607 Washington St,Los Angeles,CA,90001,1169.97
178598,Lightning Charging Cable,13.455,5,14.95,4/14/2021,518 North St,San Francisco,CA,94016,74.75
178599,Flatscreen TV,270,1,300,4/17/2021,584 Forest St,Atlanta,GA,30301,300
178600,Apple Airpods Headphones,135,3,150,4/18/2021,12 Hickory St,Los Angeles,CA,90001,450
178601,Lightning Charging Cable,13.455,2,14.95,4/11/2021,442 7th St,Boston,MA,2215,29.9
178602,Lightning Charging Cable,13.455,2,14.95,4/5/2021,694 13th St,New York City,NY,10001,29.9
178603,USB-C Charging Cable,10.755,1,11.95,4/22/2021,719 Wilson St,Atlanta,GA,30301,11.95
178604,Wired Headphones,10.791,2,11.99,4/24/2021,881 Jackson St,New York City,NY,10001,23.98
178605,AAA Batteries (4-pack),2.691,3,2.99,4/7/2021,10 Maple St,Portland,OR,97035,8.97
178606,AA Batteries (4-pack),3.456,5,3.84,4/6/2021,406 Hickory St,Austin,TX,73301,19.2
178607,Lightning Charging Cable,13.455,3,14.95,4/3/2021,88 Elm St,San Francisco,CA,94016,44.85
178608,USB-C Charging Cable,10.755,4,11.95,4/25/2021,409 South St,Portland,OR,97035,47.8
178609,Wired Headphones,10.791,2,11.99,4/29/2021,881 Hickory St,San Francisco,CA,94016,23.98
178610,Wired Headphones,10.791,3,11.99,4/9/2021,633 Highland St,Los Angeles,CA,90001,35.97
178611,AA Batteries (4-pack),3.456,3,3.84,4/14/2021,866 South St,Boston,MA,2215,11.52
178612,AAA Batteries (4-pack),2.691,2,2.99,4/23/2021,810 Dogwood St,Atlanta,GA,30301,5.98
178613,27in FHD Monitor,134.991,3,149.99,4/1/2021,919 Lake St,Los Angeles,CA,90001,449.97
178614,AA Batteries (4-pack),3.456,4,3.84,4/6/2021,681 Ridge St,Los Angeles,CA,90001,15.36
178615,Lightning Charging Cable,13.455,1,14.95,4/17/2021,153 Washington St,Austin,TX,73301,14.95
178616,34in Ultrawide Monitor,341.991,3,379.99,4/26/2021,646 Meadow St,San Francisco,CA,94016,1139.97
178617,AA Batteries (4-pack),3.456,2,3.84,4/21/2021,572 Chestnut St,Portland,OR,97035,7.68
178618,Apple Airpods Headphones,135,5,150,4/18/2021,323 Chestnut St,New York City,NY,10001,750
178619,Lightning Charging Cable,13.455,5,14.95,4/13/2021,847 Maple St,San Francisco,CA,94016,74.75
178620,Bose SoundSport Headphones,89.991,4,99.99,4/22/2021,805 7th St,New York City,NY,10001,399.96
178621,Apple Airpods Headphones,135,1,150,4/1/2021,172 Chestnut St,Atlanta,GA,30301,150
178622,Bose SoundSport Headphones,89.991,2,99.99,4/1/2021,328 Cedar St,San Francisco,CA,94016,199.98
178623,Bose SoundSport Headphones,89.991,2,99.99,4/24/2021,822 Willow St,San Francisco,CA,94016,199.98
178624,Lightning Charging Cable,13.455,4,14.95,4/6/2021,515 Madison St,San Francisco,CA,94016,59.8
178625,Macbook Pro Laptop,1530,1,1700,4/27/2021,161 6th St,San Francisco,CA,94016,1700
178626,AA Batteries (4-pack),3.456,1,3.84,4/7/2021,441 Park St,New York City,NY,10001,3.84
178627,Lightning Charging Cable,13.455,2,14.95,4/12/2021,375 4th St,Los Angeles,CA,90001,29.9
178628,Lightning Charging Cable,13.455,5,14.95,4/13/2021,131 12th St,Los Angeles,CA,90001,74.75
178629,Apple Airpods Headphones,135,2,150,4/4/2021,627 Pine St,San Francisco,CA,94016,300
178630,AA Batteries (4-pack),3.456,1,3.84,4/23/2021,854 Center St,Dallas,TX,75001,3.84
178631,AAA Batteries (4-pack),2.691,1,2.99,4/2/2021,287 7th St,San Francisco,CA,94016,2.99
178632,AA Batteries (4-pack),3.456,4,3.84,4/12/2021,703 Elm St,San Francisco,CA,94016,15.36
178633,34in Ultrawide Monitor,341.991,5,379.99,4/12/2021,966 Jackson St,New York City,NY,10001,1899.95
178634,Apple Airpods Headphones,135,5,150,4/25/2021,85 5th St,Dallas,TX,75001,750
178635,Bose SoundSport Headphones,89.991,2,99.99,4/27/2021,316 Madison St,San Francisco,CA,94016,199.98
178636,Macbook Pro Laptop,1530,1,1700,4/25/2021,853 10th St,New York City,NY,10001,1700
178637,Lightning Charging Cable,13.455,4,14.95,4/17/2021,74 Main St,Portland,OR,97035,59.8
178638,ThinkPad Laptop,899.991,3,999.99,4/27/2021,807 Elm St,Austin,TX,73301,2999.97
178639,AA Batteries (4-pack),3.456,2,3.84,4/14/2021,508 Park St,Seattle,WA,98101,7.68
178640,USB-C Charging Cable,10.755,5,11.95,4/13/2021,270 9th St,Los Angeles,CA,90001,59.75
178641,USB-C Charging Cable,10.755,5,11.95,4/18/2021,435 8th St,New York City,NY,10001,59.75
178642,USB-C Charging Cable,10.755,3,11.95,4/1/2021,619 Park St,San Francisco,CA,94016,35.85
178643,Bose SoundSport Headphones,89.991,2,99.99,4/8/2021,62 Main St,Los Angeles,CA,90001,199.98
178644,Wired Headphones,10.791,2,11.99,4/7/2021,680 Dogwood St,Boston,MA,2215,23.98
178645,Lightning Charging Cable,13.455,5,14.95,4/16/2021,561 13th St,Portland,OR,97035,74.75
178646,20in Monitor,98.991,4,109.99,4/8/2021,409 Jefferson St,San Francisco,CA,94016,439.96
178647,AAA Batteries (4-pack),2.691,5,2.99,4/20/2021,599 Sunset St,Austin,TX,73301,14.95
178648,Macbook Pro Laptop,1530,4,1700,4/23/2021,669 Walnut St,New York City,NY,10001,6800
178649,20in Monitor,98.991,1,109.99,4/5/2021,744 8th St,New York City,NY,10001,109.99
178650,Apple Airpods Headphones,135,1,150,4/6/2021,33 Jefferson St,Boston,MA,2215,150
178651,Google Phone,540,1,600,4/27/2021,455 Walnut St,San Francisco,CA,94016,600
178652,AAA Batteries (4-pack),2.691,1,2.99,4/28/2021,377 Madison St,Atlanta,GA,30301,2.99
178653,AAA Batteries (4-pack),2.691,1,2.99,4/1/2021,665 Walnut St,New York City,NY,10001,2.99
178654,34in Ultrawide Monitor,341.991,1,379.99,4/21/2021,373 South St,Dallas,TX,75001,379.99
178655,Apple Airpods Headphones,135,5,150,4/7/2021,555 Adams St,Dallas,TX,75001,750
178656,USB-C Charging Cable,10.755,2,11.95,4/1/2021,494 South St,Boston,MA,2215,23.9
178657,AAA Batteries (4-pack),2.691,3,2.99,4/26/2021,462 8th St,New York City,NY,10001,8.97
178658,USB-C Charging Cable,10.755,4,11.95,4/8/2021,76 Jackson St,San Francisco,CA,94016,47.8
178659,27in 4K Gaming Monitor,350.991,2,389.99,4/25/2021,515 Ridge St,Seattle,WA,98101,779.98
178660,Lightning Charging Cable,13.455,3,14.95,4/28/2021,77 Cherry St,Boston,MA,2215,44.85
178661,27in FHD Monitor,134.991,5,149.99,4/29/2021,569 2nd St,Boston,MA,2215,749.95
178662,Wired Headphones,10.791,1,11.99,4/21/2021,641 Spruce St,San Francisco,CA,94016,11.99
178663,USB-C Charging Cable,10.755,5,11.95,4/25/2021,553 Highland St,New York City,NY,10001,59.75
178664,Apple Airpods Headphones,135,1,150,4/22/2021,606 Elm St,Dallas,TX,75001,150
178665,USB-C Charging Cable,10.755,5,11.95,4/29/2021,827 Willow St,Portland,OR,97035,59.75
178666,20in Monitor,98.991,2,109.99,4/23/2021,604 Jackson St,Los Angeles,CA,90001,219.98
178667,Wired Headphones,10.791,2,11.99,4/2/2021,975 13th St,Seattle,WA,98101,23.98
178668,Bose SoundSport Headphones,89.991,4,99.99,4/2/2021,161 Main St,San Francisco,CA,94016,399.96
178669,AAA Batteries (4-pack),2.691,5,2.99,4/2/2021,155 Cedar St,San Francisco,CA,94016,14.95
178670,iPhone,630,5,700,4/20/2021,24 Lincoln St,Dallas,TX,75001,3500
178671,iPhone,630,4,700,4/29/2021,349 Lakeview St,San Francisco,CA,94016,2800
178672,AAA Batteries (4-pack),2.691,3,2.99,4/27/2021,939 Main St,Los Angeles,CA,90001,8.97
178673,USB-C Charging Cable,10.755,2,11.95,4/14/2021,289 Main St,Dallas,TX,75001,23.9
178674,AAA Batteries (4-pack),2.691,4,2.99,4/18/2021,582 Lake St,San Francisco,CA,94016,11.96
178675,27in FHD Monitor,134.991,1,149.99,4/8/2021,236 Cherry St,Austin,TX,73301,149.99
178676,Flatscreen TV,270,3,300,4/29/2021,814 Park St,Portland,OR,97035,900
178677,Bose SoundSport Headphones,89.991,4,99.99,4/20/2021,851 12th St,Los Angeles,CA,90001,399.96
178678,AA Batteries (4-pack),3.456,2,3.84,4/8/2021,97 11th St,Seattle,WA,98101,7.68
178679,Bose SoundSport Headphones,89.991,1,99.99,4/3/2021,931 11th St,Dallas,TX,75001,99.99
178680,Lightning Charging Cable,13.455,1,14.95,4/18/2021,9 Johnson St,Austin,TX,73301,14.95
178681,USB-C Charging Cable,10.755,3,11.95,4/16/2021,442 7th St,Los Angeles,CA,90001,35.85
178682,AA Batteries (4-pack),3.456,4,3.84,4/12/2021,387 2nd St,San Francisco,CA,94016,15.36
178683,27in 4K Gaming Monitor,350.991,1,389.99,4/12/2021,799 Lincoln St,Portland,OR,97035,389.99
178684,Wired Headphones,10.791,2,11.99,4/11/2021,447 Cedar St,San Francisco,CA,94016,23.98
178685,AAA Batteries (4-pack),2.691,2,2.99,4/29/2021,756 Hickory St,Dallas,TX,75001,5.98
178686,Flatscreen TV,270,3,300,4/23/2021,91 8th St,San Francisco,CA,94016,900
178687,Wired Headphones,10.791,2,11.99,4/5/2021,767 Walnut St,Boston,MA,2215,23.98
178688,27in 4K Gaming Monitor,350.991,4,389.99,4/5/2021,524 Spruce St,Portland,OR,97035,1559.96
178689,USB-C Charging Cable,10.755,2,11.95,4/26/2021,334 Church St,Atlanta,GA,30301,23.9
178690,AA Batteries (4-pack),3.456,3,3.84,4/11/2021,192 1st St,Atlanta,GA,30301,11.52
178691,27in 4K Gaming Monitor,350.991,4,389.99,4/21/2021,396 Sunset St,New York City,NY,10001,1559.96
178692,USB-C Charging Cable,10.755,3,11.95,4/10/2021,882 River St,Seattle,WA,98101,35.85
178693,AA Batteries (4-pack),3.456,2,3.84,4/2/2021,675 West St,Los Angeles,CA,90001,7.68
178694,Lightning Charging Cable,13.455,3,14.95,4/15/2021,929 Park St,Boston,MA,2215,44.85
178695,Bose SoundSport Headphones,89.991,5,99.99,4/22/2021,455 Cedar St,New York City,NY,10001,499.95
178696,Macbook Pro Laptop,1530,5,1700,4/25/2021,39 9th St,Austin,TX,73301,8500
178697,Apple Airpods Headphones,135,1,150,4/14/2021,400 Main St,Seattle,WA,98101,150
178698,Lightning Charging Cable,13.455,3,14.95,4/30/2021,115 12th St,Los Angeles,CA,90001,44.85
178699,Lightning Charging Cable,13.455,5,14.95,4/3/2021,554 11th St,San Francisco,CA,94016,74.75
178700,USB-C Charging Cable,10.755,3,11.95,4/12/2021,537 Johnson St,San Francisco,CA,94016,35.85
178701,Lightning Charging Cable,13.455,2,14.95,4/7/2021,378 Meadow St,New York City,NY,10001,29.9
178702,USB-C Charging Cable,10.755,1,11.95,4/7/2021,747 Wilson St,Dallas,TX,75001,11.95
178703,AAA Batteries (4-pack),2.691,4,2.99,4/21/2021,412 Johnson St,New York City,NY,10001,11.96
178704,AA Batteries (4-pack),3.456,3,3.84,4/21/2021,325 Lincoln St,San Francisco,CA,94016,11.52
178705,Lightning Charging Cable,13.455,4,14.95,4/7/2021,22 9th St,Atlanta,GA,30301,59.8
178706,34in Ultrawide Monitor,341.991,1,379.99,4/20/2021,795 Wilson St,Los Angeles,CA,90001,379.99
178707,iPhone,630,2,700,4/11/2021,834 14th St,Los Angeles,CA,90001,1400
178708,AAA Batteries (4-pack),2.691,4,2.99,4/23/2021,236 2nd St,New York City,NY,10001,11.96
178709,AAA Batteries (4-pack),2.691,1,2.99,4/3/2021,218 West St,Los Angeles,CA,90001,2.99
178710,Lightning Charging Cable,13.455,5,14.95,4/20/2021,300 Hill St,Portland,OR,97035,74.75
178711,Lightning Charging Cable,13.455,3,14.95,4/14/2021,877 Wilson St,Seattle,WA,98101,44.85
178712,Apple Airpods Headphones,135,5,150,4/1/2021,652 6th St,Seattle,WA,98101,750
178713,Google Phone,540,4,600,4/27/2021,933 Church St,Boston,MA,2215,2400
178714,AA Batteries (4-pack),3.456,3,3.84,4/8/2021,507 Park St,Los Angeles,CA,90001,11.52
178715,Wired Headphones,10.791,3,11.99,4/1/2021,458 14th St,Boston,MA,2215,35.97
178716,34in Ultrawide Monitor,341.991,3,379.99,4/14/2021,245 Wilson St,New York City,NY,10001,1139.97
178717,AA Batteries (4-pack),3.456,2,3.84,4/5/2021,569 Jackson St,San Francisco,CA,94016,7.68
178718,ThinkPad Laptop,899.991,3,999.99,4/23/2021,481 Cherry St,Los Angeles,CA,90001,2999.97
178719,ThinkPad Laptop,899.991,3,999.99,4/25/2021,539 6th St,San Francisco,CA,94016,2999.97
178720,AA Batteries (4-pack),3.456,4,3.84,4/1/2021,607 West St,Austin,TX,73301,15.36
178721,Apple Airpods Headphones,135,2,150,4/22/2021,230 9th St,Seattle,WA,98101,300
178722,Apple Airpods Headphones,135,4,150,4/13/2021,978 Highland St,San Francisco,CA,94016,600
178723,AAA Batteries (4-pack),2.691,3,2.99,4/29/2021,257 Jefferson St,Portland,OR,97035,8.97
178724,AAA Batteries (4-pack),2.691,3,2.99,4/20/2021,741 7th St,San Francisco,CA,94016,8.97
178725,Lightning Charging Cable,13.455,4,14.95,4/3/2021,459 Adams St,New York City,NY,10001,59.8
178726,27in 4K Gaming Monitor,350.991,2,389.99,4/10/2021,926 11th St,Los Angeles,CA,90001,779.98
178727,Lightning Charging Cable,13.455,4,14.95,4/16/2021,944 6th St,New York City,NY,10001,59.8
178728,AA Batteries (4-pack),3.456,1,3.84,4/4/2021,111 1st St,Boston,MA,2215,3.84
178729,USB-C Charging Cable,10.755,1,11.95,4/29/2021,718 Chestnut St,Dallas,TX,75001,11.95
178730,Apple Airpods Headphones,135,3,150,4/6/2021,989 8th St,San Francisco,CA,94016,450
178731,Macbook Pro Laptop,1530,4,1700,4/2/2021,918 Walnut St,Los Angeles,CA,90001,6800
178732,Bose SoundSport Headphones,89.991,5,99.99,4/6/2021,418 11th St,New York City,NY,10001,499.95
178733,LG Dryer,540,1,600,4/22/2021,5 Wilson St,Seattle,WA,98101,600
178734,ThinkPad Laptop,899.991,1,999.99,4/27/2021,957 Highland St,Dallas,TX,75001,999.99
178735,Lightning Charging Cable,13.455,1,14.95,4/12/2021,639 Jefferson St,New York City,NY,10001,14.95
178736,27in 4K Gaming Monitor,350.991,1,389.99,4/30/2021,917 Church St,Austin,TX,73301,389.99
178737,AAA Batteries (4-pack),2.691,3,2.99,4/8/2021,317 Hill St,Los Angeles,CA,90001,8.97
178738,AAA Batteries (4-pack),2.691,4,2.99,4/28/2021,73 Spruce St,San Francisco,CA,94016,11.96
178739,AAA Batteries (4-pack),2.691,3,2.99,4/18/2021,753 Dogwood St,San Francisco,CA,94016,8.97
178740,27in 4K Gaming Monitor,350.991,5,389.99,4/28/2021,581 8th St,Los Angeles,CA,90001,1949.95
178741,Apple Airpods Headphones,135,1,150,4/20/2021,237 1st St,Seattle,WA,98101,150
178742,ThinkPad Laptop,899.991,5,999.99,4/6/2021,28 Walnut St,Seattle,WA,98101,4999.95
178743,Lightning Charging Cable,13.455,3,14.95,4/13/2021,329 Hill St,Seattle,WA,98101,44.85
178744,27in 4K Gaming Monitor,350.991,2,389.99,4/19/2021,671 Main St,Los Angeles,CA,90001,779.98
178745,AAA Batteries (4-pack),2.691,4,2.99,4/22/2021,848 Hickory St,San Francisco,CA,94016,11.96
178746,27in FHD Monitor,134.991,1,149.99,4/5/2021,518 4th St,Seattle,WA,98101,149.99
178747,Bose SoundSport Headphones,89.991,1,99.99,4/5/2021,979 Washington St,Seattle,WA,98101,99.99
178748,27in FHD Monitor,134.991,2,149.99,4/24/2021,744 Madison St,Boston,MA,2215,299.98
178749,iPhone,630,2,700,4/30/2021,972 Hickory St,San Francisco,CA,94016,1400
178749,Lightning Charging Cable,13.455,1,14.95,4/30/2021,972 Hickory St,San Francisco,CA,94016,14.95
178750,USB-C Charging Cable,10.755,4,11.95,4/3/2021,242 Wilson St,Boston,MA,2215,47.8
178751,AAA Batteries (4-pack),2.691,3,2.99,4/24/2021,806 Center St,New York City,NY,10001,8.97
178752,Apple Airpods Headphones,135,4,150,4/2/2021,748 Willow St,San Francisco,CA,94016,600
178753,Apple Airpods Headphones,135,3,150,4/30/2021,467 Jackson St,San Francisco,CA,94016,450
178754,ThinkPad Laptop,899.991,1,999.99,4/21/2021,571 7th St,Los Angeles,CA,90001,999.99
178755,AA Batteries (4-pack),3.456,4,3.84,4/5/2021,651 14th St,San Francisco,CA,94016,15.36
178756,AA Batteries (4-pack),3.456,3,3.84,4/24/2021,971 Walnut St,Seattle,WA,98101,11.52
178757,Lightning Charging Cable,13.455,5,14.95,4/13/2021,450 Adams St,Atlanta,GA,30301,74.75
178758,Bose SoundSport Headphones,89.991,4,99.99,4/24/2021,602 10th St,San Francisco,CA,94016,399.96
178759,Macbook Pro Laptop,1530,4,1700,4/19/2021,452 10th St,Atlanta,GA,30301,6800
178760,AAA Batteries (4-pack),2.691,1,2.99,4/24/2021,766 Chestnut St,Austin,TX,73301,2.99
178761,AAA Batteries (4-pack),2.691,3,2.99,4/29/2021,844 6th St,San Francisco,CA,94016,8.97
178762,27in FHD Monitor,134.991,5,149.99,4/9/2021,681 Willow St,San Francisco,CA,94016,749.95
178763,AA Batteries (4-pack),3.456,3,3.84,4/18/2021,88 4th St,New York City,NY,10001,11.52
178764,34in Ultrawide Monitor,341.991,4,379.99,4/22/2021,779 Hill St,Dallas,TX,75001,1519.96
178765,Vareebadd Phone,360,5,400,4/6/2021,451 Hill St,New York City,NY,10001,2000
178766,34in Ultrawide Monitor,341.991,3,379.99,4/16/2021,534 9th St,New York City,NY,10001,1139.97
178767,AA Batteries (4-pack),3.456,3,3.84,4/24/2021,819 Lake St,Boston,MA,2215,11.52
178768,AA Batteries (4-pack),3.456,2,3.84,4/9/2021,556 5th St,Dallas,TX,75001,7.68
178769,Wired Headphones,10.791,2,11.99,4/17/2021,781 Cherry St,San Francisco,CA,94016,23.98
178770,Apple Airpods Headphones,135,2,150,4/8/2021,689 2nd St,New York City,NY,10001,300
178771,Bose SoundSport Headphones,89.991,3,99.99,4/7/2021,58 Lake St,Seattle,WA,98101,299.97
178772,Apple Airpods Headphones,135,2,150,4/11/2021,511 Jefferson St,San Francisco,CA,94016,300
178773,AA Batteries (4-pack),3.456,2,3.84,4/23/2021,830 Church St,Dallas,TX,75001,7.68
178774,AA Batteries (4-pack),3.456,1,3.84,4/20/2021,78 Park St,Los Angeles,CA,90001,3.84
178775,Lightning Charging Cable,13.455,5,14.95,4/30/2021,458 Willow St,New York City,NY,10001,74.75
178776,Flatscreen TV,270,5,300,4/22/2021,370 Adams St,Dallas,TX,75001,1500
178777,AAA Batteries (4-pack),2.691,1,2.99,4/20/2021,148 Lincoln St,Dallas,TX,75001,2.99
178778,Bose SoundSport Headphones,89.991,2,99.99,4/23/2021,516 13th St,Los Angeles,CA,90001,199.98
178779,AA Batteries (4-pack),3.456,1,3.84,4/22/2021,505 West St,San Francisco,CA,94016,3.84
178780,AA Batteries (4-pack),3.456,4,3.84,4/26/2021,818 1st St,Los Angeles,CA,90001,15.36
178781,Google Phone,540,3,600,4/3/2021,655 1st St,San Francisco,CA,94016,1800
178781,Wired Headphones,10.791,2,11.99,4/3/2021,655 1st St,San Francisco,CA,94016,23.98
178782,Lightning Charging Cable,13.455,1,14.95,4/24/2021,993 12th St,Portland,OR,97035,14.95
178783,Lightning Charging Cable,13.455,2,14.95,4/15/2021,391 Cedar St,Los Angeles,CA,90001,29.9
178784,Apple Airpods Headphones,135,5,150,4/10/2021,914 West St,San Francisco,CA,94016,750
178785,AAA Batteries (4-pack),2.691,4,2.99,4/8/2021,390 12th St,Los Angeles,CA,90001,11.96
178786,AA Batteries (4-pack),3.456,3,3.84,4/26/2021,5 2nd St,Portland,OR,97035,11.52
178787,Bose SoundSport Headphones,89.991,4,99.99,4/22/2021,531 Pine St,Atlanta,GA,30301,399.96
178788,Bose SoundSport Headphones,89.991,2,99.99,4/6/2021,992 Cedar St,Austin,TX,73301,199.98
178789,Bose SoundSport Headphones,89.991,1,99.99,4/13/2021,318 Center St,San Francisco,CA,94016,99.99
178790,AAA Batteries (4-pack),2.691,4,2.99,4/9/2021,664 River St,Seattle,WA,98101,11.96
178791,AAA Batteries (4-pack),2.691,5,2.99,4/27/2021,28 Hickory St,Los Angeles,CA,90001,14.95
178792,USB-C Charging Cable,10.755,2,11.95,4/19/2021,413 6th St,San Francisco,CA,94016,23.9
178793,AAA Batteries (4-pack),2.691,1,2.99,4/10/2021,26 Lincoln St,Austin,TX,73301,2.99
178794,Lightning Charging Cable,13.455,4,14.95,4/25/2021,100 Maple St,Los Angeles,CA,90001,59.8
178795,Apple Airpods Headphones,135,2,150,4/17/2021,884 Church St,Seattle,WA,98101,300
178796,USB-C Charging Cable,10.755,2,11.95,4/6/2021,23 10th St,Seattle,WA,98101,23.9
178797,Wired Headphones,10.791,1,11.99,4/22/2021,383 Jefferson St,Seattle,WA,98101,11.99
178798,Apple Airpods Headphones,135,3,150,4/28/2021,808 8th St,San Francisco,CA,94016,450
178799,Google Phone,540,4,600,4/29/2021,818 11th St,San Francisco,CA,94016,2400
178800,Lightning Charging Cable,13.455,2,14.95,4/5/2021,267 Meadow St,Austin,TX,73301,29.9
178801,AAA Batteries (4-pack),2.691,3,2.99,4/23/2021,278 Lake St,Seattle,WA,98101,8.97
